time,seconds_elapsed,z,y,x
1681147570336945200,1.534945068359375,1.5333844565212726,0.9972478275582194,0.20228032099837437
1681147570347017000,1.545016845703125,1.0082026445537804,1.055151808059588,0.6027083384361118
1681147570357089000,1.555089111328125,0.17727847487926482,1.0662694144014269,0.8777114936821162
1681147570367161000,1.5651611328125,-0.5188000019758939,0.9871516001533717,0.8366322451230138
1681147570377233200,1.575233154296875,-0.6074503453314304,0.8507486679546534,0.64700786421597
1681147570387305000,1.585304931640625,-0.413417719528079,0.8319079930800944,0.5296154835660011
1681147570397377000,1.595376953125,-0.12917466144561768,0.9952440134551376,0.43941696092039345
1681147570407449000,1.605448974609375,-0.14546704007685182,0.9712648066483437,0.17319515108838676
1681147570417521000,1.61552099609375,-0.4097784862428903,0.9173425892595202,-0.1914460981751792
1681147570427593000,1.625593017578125,-0.5361170474797486,0.8329044567715376,-0.37094825871959325
1681147570437665000,1.6356650390625,-0.4604647173851728,0.8389968553625047,-0.3616720424607396
1681147570447737000,1.645737060546875,-0.3390279567152262,0.9278496624875813,-0.1524664887764491
1681147570457809200,1.65580908203125,-0.2616460263490677,0.8657773833256215,0.2971211164918728
1681147570467881200,1.665881103515625,-0.167462598785758,0.7981495158631354,0.651188876227662
1681147570477953300,1.675953369140625,-0.2329793193131685,0.760557451832667,0.7326833564791828
1681147570488025000,1.686025146484375,-0.034600773259997365,0.8293824931904673,0.5144321621552109
1681147570498097200,1.69609716796875,0.563899372896552,0.8187177451826632,0.1844399457401596
1681147570508169200,1.706169189453125,1.1029577345252037,0.9330923123814165,0.00006897358298301697
1681147570518241300,1.7162412109375,1.4408914662629364,0.8886381074965,-0.05293362647658214
1681147570528313000,1.72631298828125,1.787022532981634,0.8808053680442273,0.291788486759644
1681147570538385200,1.73638525390625,-2.5124141980826855,1.4654529299370944,3.022631665152311
1681147570548457200,1.746457275390625,-3.7504981959342953,0.6957047481719404,1.68380181248188
1681147570558529000,1.756529052734375,-7.265918054449558,0.15662855862565336,0.23687829951308667
1681147570568601000,1.76660107421875,-1.9082377598553895,-1.0961479083798824,-1.5875389482960105
1681147570578673200,1.776673095703125,-0.6998351990401744,-0.020900557413278148,-0.23758891373416408
1681147570588745200,1.7867451171875,1.70731946619153,0.6398500283505767,-0.16084361903741956
1681147570598817000,1.796817138671875,-1.199737608322501,0.5957573867870495,1.5854476751051843
1681147570608889000,1.80688916015625,1.0071376456707715,0.11033465329133905,1.9284831138961016
